Date,1211.SR,2010.SR,7010.SR,ETEL.CA,IGIC,KFH.KW,NBK.KW,QAT,SWDY.CA,UAE
2019-05-19,17.333332061767578,110.5999984741211,41.119998931884766,12.760000228881836,10.119999885559082,377.1310119628906,705.9190063476562,17.610000610351562,13.40999984741211,13.75
2019-05-20,16.899999618530273,109.19999694824219,40.959999084472656,12.529999732971191,10.119999885559082,374.2300109863281,714.1279907226562,17.579999923706055,13.0,13.390000343322754
2019-05-21,16.649999618530273,112.80000305175781,42.400001525878906,12.819999694824219,10.119999885559082,378.2909851074219,720.843994140625,17.389999389648438,13.649999618530273,13.630000114440918
2019-05-22,16.649999618530273,112.4000015258789,42.79999923706055,13.020000457763672,10.119999885559082,378.8710021972656,717.8590087890625,17.299999237060547,13.899999618530273,13.609999656677246
2019-05-23,16.66666603088379,109.5999984741211,41.68000030517578,13.149999618530273,10.119999885559082,377.1310119628906,711.1430053710938,17.1299991607666,14.1899995803833,13.619999885559082
2019-05-24,16.66666603088379,109.5999984741211,41.68000030517578,13.149999618530273,10.119999885559082,377.1310119628906,711.1430053710938,17.18000030517578,14.1899995803833,13.649999618530273
2019-05-26,16.583332061767578,107.0,40.79999923706055,13.619999885559082,10.119999885559082,377.71099853515625,716.3660278320312,17.18000030517578,14.520000457763672,13.649999618530273
2019-05-27,15.0,108.19999694824219,40.63999938964844,13.5,10.119999885559082,381.1919860839844,723.0819702148438,17.18000030517578,14.369999885559082,13.649999618530273
2019-05-28,15.966666221618652,110.4000015258789,40.560001373291016,13.770000457763672,10.09000015258789,385.25299072265625,723.8280029296875,17.510000228881836,14.5,13.90999984741211
2019-05-29,15.333333015441895,110.0,39.52000045776367,13.529999732971191,10.100000381469727,391.05499267578125,726.0670166015625,17.90999984741211,14.1899995803833,14.079999923706055
2019-05-30,15.916666030883789,111.80000305175781,40.2400016784668,13.279999732971191,10.100000381469727,394.5369873046875,723.0819702148438,18.260000228881836,13.90999984741211,14.069999694824219
2019-05-31,15.916666030883789,111.80000305175781,40.2400016784668,13.279999732971191,10.100000381469727,394.5369873046875,723.0819702148438,18.299999237060547,13.90999984741211,14.109999656677246
2019-06-02,15.916666030883789,111.80000305175781,40.2400016784668,13.210000038146973,10.100000381469727,392.7959899902344,719.3510131835938,18.299999237060547,13.800000190734863,14.109999656677246
2019-06-03,15.916666030883789,111.80000305175781,40.2400016784668,13.510000228881836,10.100000381469727,394.5369873046875,726.81298828125,18.360000610351562,13.979999542236328,14.119999885559082
2019-06-04,15.916666030883789,111.80000305175781,40.2400016784668,13.510000228881836,10.100000381469727,394.5369873046875,726.81298828125,18.43000030517578,13.979999542236328,14.369999885559082
2019-06-05,15.916666030883789,111.80000305175781,40.2400016784668,13.510000228881836,10.100000381469727,394.5369873046875,726.81298828125,18.299999237060547,13.979999542236328,14.199999809265137
2019-06-06,15.916666030883789,111.80000305175781,40.2400016784668,13.510000228881836,10.100000381469727,394.5369873046875,726.81298828125,18.209999084472656,13.979999542236328,14.180000305175781
2019-06-07,15.916666030883789,111.80000305175781,40.2400016784668,13.510000228881836,10.119999885559082,394.5369873046875,726.81298828125,18.309999465942383,13.979999542236328,14.27400016784668
2019-06-09,15.850000381469727,115.0,41.599998474121094,13.579999923706055,10.119999885559082,399.75799560546875,736.5139770507812,18.309999465942383,14.130000114440918,14.27400016784668
2019-06-10,16.16666603088379,118.0,44.0,14.09000015258789,10.130000114440918,402.65899658203125,741.7379760742188,18.329999923706055,14.25,13.960000038146973
2019-06-11,16.66666603088379,119.0,45.599998474121094,13.920000076293945,10.149999618530273,404.3999938964844,745.468994140625,18.549999237060547,14.3100004196167,14.140000343322754
2019-06-12,17.333332061767578,120.80000305175781,45.36000061035156,13.800000190734863,10.149999618530273,403.239990234375,738.7529907226562,18.547000885009766,14.09000015258789,14.008000373840332
2019-06-13,17.233333587646484,118.19999694824219,43.91999816894531,13.539999961853027,10.210000038146973,399.75799560546875,735.7680053710938,18.280000686645508,14.0,13.710000038146973
2019-06-14,17.233333587646484,118.19999694824219,43.91999816894531,13.539999961853027,10.180000305175781,399.75799560546875,735.7680053710938,18.889999389648438,14.0,13.569999694824219
2019-06-16,17.16666603088379,117.80000305175781,44.400001525878906,13.539999961853027,10.180000305175781,398.01800537109375,729.7979736328125,18.889999389648438,14.0600004196167,13.569999694824219
2019-06-17,17.833332061767578,118.5999984741211,44.400001525878906,13.630000114440918,10.210000038146973,398.5979919433594,729.052001953125,17.670000076293945,14.279999732971191,13.140000343322754
2019-06-18,17.866666793823242,119.0,44.0,13.420000076293945,10.210000038146973,398.01800537109375,721.5900268554688,17.959999084472656,14.170000076293945,13.470000267028809
2019-06-19,17.5,118.80000305175781,44.0,13.369999885559082,10.210000038146973,399.1780090332031,715.6199951171875,17.770000457763672,13.979999542236328,13.329999923706055
2019-06-20,17.333332061767578,119.0,44.0,13.460000038146973,10.220000267028809,404.9800109863281,731.291015625,18.020000457763672,13.800000190734863,13.449999809265137
2019-06-21,17.333332061767578,119.0,44.0,13.460000038146973,10.220000267028809,404.9800109863281,731.291015625,17.799999237060547,13.800000190734863,13.449999809265137
2019-06-23,16.549999237060547,116.80000305175781,42.720001220703125,13.390000343322754,10.220000267028809,406.1409912109375,728.3060302734375,17.799999237060547,13.529999732971191,13.449999809265137
2019-06-24,16.16666603088379,113.5999984741211,41.119998931884766,13.479999542236328,10.220000267028809,406.72100830078125,729.052001953125,17.829999923706055,13.619999885559082,13.359999656677246
2019-06-25,16.433332443237305,113.19999694824219,41.68000030517578,13.479999542236328,10.300000190734863,407.8810119628906,729.052001953125,17.770000457763672,13.609999656677246,13.300000190734863
2019-06-26,16.466665267944336,113.4000015258789,40.79999923706055,13.720000267028809,10.199999809265137,410.2019958496094,720.843994140625,17.850000381469727,14.0600004196167,13.34000015258789
2019-06-27,16.200000762939453,114.19999694824219,41.68000030517578,13.890000343322754,10.199999809265137,410.2019958496094,726.81298828125,17.889999389648438,14.289999961853027,13.625
2019-06-28,16.200000762939453,114.19999694824219,41.68000030517578,13.890000343322754,10.199999809265137,410.2019958496094,726.81298828125,17.889999389648438,14.289999961853027,13.529999732971191
