SWDY.CA,count
14.699999809265137,1
11.470000267028809,1
11.229999542236328,1
13.489999771118164,1
13.300000190734863,1
13.010000228881836,1
12.770000457763672,1
12.470000267028809,1
12.079999923706055,1
12.050000190734863,1
11.859999656677246,1
11.149999618530273,1
13.390000343322754,1
15.123000144958496,1
15.031000137329102,1
15.543000221252441,1
15.633999824523926,1
11.489999771118164,1
16.26300048828125,1
16.013999938964844,1
15.642999649047852,1
15.282999992370605,1
15.496000289916992,1
15.232999801635742,1
15.708999633789062,1
15.354000091552734,1
15.607000350952148,1
14.845000267028809,1
14.968000411987305,1
15.010000228881836,1
14.833999633789062,1
11.460000038146973,1
11.550000190734863,1
10.890000343322754,1
14.515999794006348,1
14.477999687194824,1
14.670999526977539,1
14.553000450134277,1
14.541000366210938,1
14.390999794006348,1
14.50100040435791,1
14.765000343322754,1
13.866000175476074,1
13.678999900817871,1
11.079999923706055,1
11.069999694824219,1
10.640000343322754,1
10.649999618530273,1
10.880000114440918,1
4.103000164031982,1
4.190999984741211,1
10.760000228881836,1
10.050000190734863,1
13.482999801635742,1
13.461999893188477,1
13.97700023651123,1
14.081000328063965,1
15.013999938964844,1
15.321999549865723,1
11.390000343322754,1
11.411999702453613,1
11.095000267028809,1
9.979999542236328,1
9.770000457763672,1
10.670000076293945,1
4.583000183105469,1
5.820000171661377,1
11.163000106811523,1
11.357000350952148,1
12.08899974822998,1
11.883999824523926,1
11.871999740600586,1
11.829000473022461,1
11.875,1
10.75,1
10.47700023651123,1
10.442000389099121,1
3.993000030517578,1
4.005000114440918,1
3.9489998817443848,1
4.002999782562256,1
10.916999816894531,1
8.621000289916992,1
8.545999526977539,1
11.015999794006348,1
10.605999946594238,1
10.638999938964844,1
10.420000076293945,1
10.45199966430664,1
10.62600040435791,1
10.583000183105469,1
10.993000030517578,1
9.201000213623047,1
9.003999710083008,1
9.059000015258789,1
9.809000015258789,1
4.7820000648498535,1
8.968999862670898,1
8.972000122070312,1
9.114999771118164,1
8.979000091552734,1
9.062999725341797,1
8.689000129699707,1
8.737000465393066,1
8.680000305175781,1
4.267000198364258,1
4.681000232696533,1
4.785999774932861,1
10.128000259399414,1
10.369000434875488,1
10.387999534606934,1
10.600000381469727,1
10.883000373840332,1
8.685999870300293,1
8.67300033569336,1
8.642000198364258,1
8.85200023651123,1
9.005000114440918,1
6.650000095367432,1
6.989999771118164,1
6.619999885559082,1
6.510000228881836,1
6.320000171661377,1
8.970000267028809,1
9.253000259399414,1
9.324999809265137,1
9.21399974822998,1
8.980999946594238,1
8.833000183105469,1
3.7160000801086426,1
3.7009999752044678,1
3.753999948501587,1
6.329999923706055,1
6.570000171661377,1
6.760000228881836,1
6.900000095367432,1
7.150000095367432,1
7.710000038146973,1
6.869999885559082,1
8.968000411987305,1
8.996999740600586,1
8.892000198364258,1
8.590999603271484,1
8.434000015258789,1
8.621999740600586,1
9.230999946594238,1
9.031999588012695,1
9.071000099182129,1
8.972999572753906,1
8.99899959564209,1
